op,key,latency_ms,status,version,stale
write,key0047,25.092,201,0,false
write,key0025,25.142,201,0,false
write,key0017,25.030,201,0,false
write,key0011,25.345,201,0,false
write,key0030,25.101,201,0,false
write,key0033,25.454,201,0,false
write,key0032,25.041,201,0,false
write,key0016,25.292,201,0,false
write,key0006,25.275,201,0,false
write,key0013,25.192,201,0,false
write,key0023,25.354,201,0,false
write,key0009,25.153,201,0,false
write,key0035,25.401,201,0,false
write,key0032,25.521,201,0,false
write,key0034,25.575,201,0,false
write,key0041,25.281,201,0,false
write,key0030,25.172,201,0,false
write,key0020,26.411,201,0,false
write,key0047,3.012,201,0,false
write,key0001,2.818,201,0,false
write,key0016,3.281,201,0,false
write,key0042,3.266,201,0,false
write,key0011,3.256,201,0,false
write,key0047,3.248,201,0,false
write,key0028,3.187,201,0,false
write,key0004,3.335,201,0,false
write,key0049,3.268,201,0,false
write,key0042,3.297,201,0,false
write,key0034,3.316,201,0,false
write,key0019,3.403,201,0,false
write,key0023,3.380,201,0,false
write,key0010,3.303,201,0,false
write,key0025,4.069,201,0,false
write,key0045,3.957,201,0,false
write,key0035,2.636,201,0,false
write,key0032,1.692,201,0,false
write,key0027,1.713,201,0,false
write,key0043,1.841,201,0,false
write,key0021,1.895,201,0,false
write,key0033,1.981,201,0,false
write,key0014,1.405,201,0,false
write,key0027,1.395,201,0,false
write,key0017,1.396,201,0,false
write,key0037,2.377,201,0,false
write,key0039,2.354,201,0,false
write,key0019,2.302,201,0,false
write,key0020,2.306,201,0,false
write,key0010,1.555,201,0,false
write,key0011,1.768,201,0,false
write,key0021,4.357,201,0,false
write,key0014,2.116,201,0,false
write,key0027,2.353,201,0,false
write,key0041,2.350,201,0,false
write,key0004,2.168,201,0,false
write,key0001,2.388,201,0,false
write,key0030,2.163,201,0,false
write,key0030,2.933,201,0,false
write,key0001,2.977,201,0,false
write,key0040,3.017,201,0,false
write,key0018,5.756,201,0,false
write,key0042,5.764,201,0,false
write,key0029,3.777,201,0,false
write,key0040,3.003,201,0,false
write,key0016,3.053,201,0,false
write,key0005,1.508,201,0,false
write,key0029,1.782,201,0,false
write,key0003,1.861,201,0,false
write,key0011,1.802,201,0,false
write,key0020,5.662,201,0,false
write,key0002,1.860,201,0,false
write,key0020,6.974,201,0,false
write,key0027,4.881,201,0,false
write,key0040,1.891,201,0,false
write,key0011,4.895,201,0,false
write,key0007,2.026,201,0,false
write,key0026,0.938,201,0,false
write,key0015,0.913,201,0,false
write,key0038,0.869,201,0,false
write,key0040,0.900,201,0,false
write,key0007,0.913,201,0,false
write,key0029,0.914,201,0,false
write,key0039,0.919,201,0,false
write,key0000,1.361,201,0,false
write,key0001,3.137,201,0,false
write,key0005,1.331,201,0,false
write,key0033,1.275,201,0,false
write,key0035,1.200,201,0,false
write,key0026,1.201,201,0,false
write,key0040,1.258,201,0,false
write,key0034,1.279,201,0,false
write,key0026,1.306,201,0,false
write,key0018,2.159,201,0,false
write,key0048,1.751,201,0,false
write,key0040,2.207,201,0,false
write,key0015,4.061,201,0,false
write,key0031,4.897,201,0,false
write,key0041,4.261,201,0,false
write,key0017,3.784,201,0,false
write,key0032,4.829,201,0,false
write,key0027,5.531,201,0,false
write,key0024,3.762,201,0,false
write,key0048,3.864,201,0,false
write,key0026,2.164,201,0,false
write,key0027,1.586,201,0,false
write,key0021,2.280,201,0,false
write,key0001,1.585,201,0,false
write,key0030,2.200,201,0,false
write,key0012,2.254,201,0,false
write,key0039,2.829,201,0,false
write,key0041,2.464,201,0,false
write,key0029,1.763,201,0,false
write,key0004,1.790,201,0,false
write,key0048,2.810,201,0,false
write,key0008,2.790,201,0,false
write,key0039,2.796,201,0,false
write,key0024,2.195,201,0,false
write,key0031,1.066,201,0,false
write,key0003,1.344,201,0,false
write,key0039,1.058,201,0,false
write,key0021,1.045,201,0,false
write,key0035,1.071,201,0,false
write,key0004,1.094,201,0,false
write,key0028,1.052,201,0,false
write,key0042,0.839,201,0,false
write,key0036,0.889,201,0,false
write,key0007,0.873,201,0,false
write,key0031,0.887,201,0,false
write,key0011,1.052,201,0,false
write,key0033,3.149,201,0,false
write,key0010,3.146,201,0,false
write,key0004,3.167,201,0,false
write,key0020,3.327,201,0,false
write,key0042,2.956,201,0,false
write,key0022,4.067,201,0,false
write,key0011,5.120,201,0,false
write,key0016,5.158,201,0,false
write,key0000,5.251,201,0,false
write,key0018,5.358,201,0,false
write,key0033,6.493,201,0,false
write,key0026,6.616,201,0,false
write,key0019,1.827,201,0,false
write,key0017,4.020,201,0,false
write,key0013,2.456,201,0,false
write,key0033,3.228,201,0,false
write,key0019,3.119,201,0,false
write,key0024,3.811,201,0,false
write,key0038,4.446,201,0,false
write,key0001,3.602,201,0,false
write,key0005,4.005,201,0,false
write,key0029,4.308,201,0,false
write,key0014,4.506,201,0,false
read,key0039,71.006,200,3002,true
read,key0048,71.713,200,2998,true
write,key0019,3.575,201,0,false
write,key0008,4.046,201,0,false
write,key0033,4.577,201,0,false
write,key0035,3.352,201,0,false
write,key0013,3.372,201,0,false
write,key0020,3.367,201,0,false
write,key0038,3.513,201,0,false
write,key0038,2.820,201,0,false
write,key0029,1.707,201,0,false
write,key0027,2.699,201,0,false
write,key0010,5.663,201,0,false
