op,key,latency_ms,status,version,stale
read,key0033,27.565,404,0,false
read,key0019,27.422,404,0,false
read,key0007,27.371,404,0,false
read,key0042,27.223,404,0,false
read,key0000,28.606,404,0,false
read,key0034,3.476,404,0,false
read,key0045,2.929,404,0,false
read,key0022,78.978,404,0,false
read,key0018,78.400,404,0,false
read,key0024,77.590,404,0,false
read,key0041,77.652,404,0,false
read,key0002,77.938,404,0,false
read,key0016,79.522,404,0,false
read,key0013,78.543,404,0,false
read,key0010,77.867,404,0,false
read,key0039,78.087,404,0,false
read,key0035,79.630,404,0,false
read,key0012,79.708,404,0,false
read,key0048,78.137,404,0,false
read,key0029,78.153,404,0,false
read,key0047,79.976,404,0,false
read,key0036,78.179,404,0,false
read,key0006,55.794,404,0,false
read,key0014,55.739,404,0,false
read,key0022,55.744,404,0,false
read,key0045,55.967,404,0,false
read,key0012,8.655,404,0,false
read,key0027,7.953,404,0,false
read,key0028,8.120,404,0,false
read,key0019,8.574,404,0,false
read,key0030,9.429,404,0,false
read,key0014,4.421,404,0,false
read,key0038,56.933,404,0,false
read,key0033,58.767,404,0,false
read,key0043,58.923,404,0,false
read,key0032,59.154,404,0,false
read,key0001,59.340,404,0,false
read,key0027,58.975,404,0,false
read,key0030,59.278,404,0,false
read,key0042,59.800,404,0,false
read,key0013,61.972,404,0,false
read,key0000,61.566,404,0,false
read,key0009,56.428,404,0,false
read,key0038,61.683,404,0,false
read,key0006,57.312,404,0,false
read,key0006,57.447,404,0,false
read,key0043,54.789,404,0,false
read,key0016,54.631,404,0,false
read,key0041,54.752,404,0,false
read,key0022,55.002,404,0,false
read,key0008,53.933,404,0,false
read,key0005,54.829,404,0,false
read,key0044,55.219,404,0,false
read,key0015,9.471,404,0,false
read,key0048,9.670,404,0,false
read,key0030,57.664,404,0,false
read,key0016,58.855,404,0,false
read,key0028,59.314,404,0,false
read,key0021,58.675,404,0,false
read,key0045,62.609,404,0,false
read,key0036,60.258,404,0,false
read,key0015,58.811,404,0,false
read,key0047,59.302,404,0,false
read,key0004,58.882,404,0,false
read,key0036,59.112,404,0,false
read,key0031,59.017,404,0,false
read,key0045,60.380,404,0,false
read,key0044,60.196,404,0,false
read,key0000,60.282,404,0,false
read,key0001,59.542,404,0,false
read,key0038,59.249,404,0,false
read,key0026,57.666,404,0,false
read,key0003,54.982,404,0,false
read,key0011,54.343,404,0,false
read,key0032,58.002,404,0,false
read,key0020,4.523,404,0,false
read,key0006,52.043,404,0,false
read,key0006,52.676,404,0,false
read,key0007,53.032,404,0,false
read,key0035,53.050,404,0,false
read,key0031,1.927,404,0,false
read,key0016,54.335,404,0,false
read,key0026,55.942,404,0,false
