op,key,latency_ms,status,version,stale
write,key0023,310.913,201,0,false
write,key0017,311.869,201,0,false
write,key0016,329.430,201,0,false
write,key0038,329.501,201,0,false
write,key0013,331.216,201,0,false
write,key0010,332.073,201,0,false
write,key0022,339.958,201,0,false
write,key0001,340.320,201,0,false
write,key0012,341.079,201,0,false
write,key0017,341.858,201,0,false
write,key0005,342.133,201,0,false
write,key0009,342.224,201,0,false
write,key0019,342.183,201,0,false
write,key0046,341.866,201,0,false
write,key0033,342.844,201,0,false
write,key0029,342.838,201,0,false
write,key0042,342.968,201,0,false
write,key0000,342.814,201,0,false
write,key0010,344.112,201,0,false
write,key0005,344.201,201,0,false
read,key0005,54.105,200,2992,true
read,key0004,55.991,200,2970,false
read,key0020,55.722,200,3012,false
write,key0045,306.301,201,0,false
write,key0039,305.097,201,0,false
write,key0030,310.164,201,0,false
write,key0027,311.254,201,0,false
write,key0002,308.662,201,0,false
write,key0049,316.065,201,0,false
write,key0029,317.794,201,0,false
write,key0029,318.560,201,0,false
write,key0031,319.635,201,0,false
write,key0009,323.967,201,0,false
write,key0024,326.067,201,0,false
write,key0016,324.095,201,0,false
write,key0020,326.152,201,0,false
write,key0017,326.167,201,0,false
write,key0021,326.215,201,0,false
write,key0046,326.272,201,0,false
write,key0010,327.129,201,0,false
write,key0045,325.056,201,0,false
write,key0015,308.745,201,0,false
write,key0049,304.348,201,0,false
write,key0005,304.169,201,0,false
write,key0041,304.634,201,0,false
write,key0001,311.482,201,0,false
write,key0011,311.463,201,0,false
write,key0049,312.639,201,0,false
write,key0028,314.905,201,0,false
write,key0001,314.174,201,0,false
write,key0049,310.566,201,0,false
write,key0004,313.589,201,0,false
write,key0021,316.650,201,0,false
write,key0026,320.397,201,0,false
write,key0006,319.537,201,0,false
write,key0006,321.329,201,0,false
write,key0034,320.481,201,0,false
write,key0003,321.387,201,0,false
write,key0017,321.766,201,0,false
write,key0030,324.136,201,0,false
write,key0007,324.265,201,0,false
write,key0049,320.739,201,0,false
read,key0013,52.671,200,3023,true
read,key0041,55.259,200,3020,true
write,key0034,304.302,201,0,false
write,key0013,306.439,201,0,false
write,key0017,304.922,201,0,false
write,key0005,311.424,201,0,false
write,key0049,311.523,201,0,false
write,key0017,311.524,201,0,false
write,key0048,309.985,201,0,false
write,key0029,311.465,201,0,false
write,key0026,313.992,201,0,false
write,key0043,307.744,201,0,false
write,key0001,307.676,201,0,false
write,key0011,307.767,201,0,false
write,key0010,309.881,201,0,false
write,key0030,311.304,201,0,false
write,key0015,311.338,201,0,false
write,key0012,309.428,201,0,false
write,key0008,311.926,201,0,false
