op,key,latency_ms,status,version,stale
read,key0027,64.487,200,2977,false
read,key0039,64.556,200,3002,false
read,key0044,64.393,200,2976,false
read,key0010,64.497,200,3015,false
read,key0006,64.349,200,3019,false
read,key0049,64.635,200,2982,false
read,key0047,64.518,200,3014,false
read,key0035,65.154,200,2943,false
read,key0026,65.353,200,2993,false
read,key0008,65.350,200,2989,false
read,key0033,68.966,200,3024,false
read,key0018,69.151,200,2997,false
read,key0022,52.866,200,2964,false
read,key0011,55.331,200,2995,false
read,key0038,58.262,200,2968,false
read,key0009,53.772,200,3007,false
read,key0037,54.872,200,3001,false
read,key0049,51.624,200,2982,false
read,key0012,51.487,200,3010,false
read,key0049,52.239,200,2982,false
read,key0027,52.205,200,2977,false
read,key0040,53.381,200,2996,false
read,key0011,63.168,200,2995,false
write,key0037,323.781,201,0,false
write,key0027,323.859,201,0,false
write,key0006,323.828,201,0,false
write,key0039,326.932,201,0,false
write,key0043,327.254,201,0,false
write,key0014,331.049,201,0,false
write,key0030,331.051,201,0,false
write,key0000,333.002,201,0,false
read,key0011,52.196,200,2995,false
read,key0036,51.952,200,2990,false
read,key0008,51.905,200,2989,false
read,key0018,52.252,200,2997,false
read,key0019,55.412,200,2958,false
write,key0006,326.015,201,0,false
write,key0019,327.015,201,0,false
write,key0046,327.073,201,0,false
write,key0024,328.471,201,0,false
write,key0049,327.852,201,0,false
write,key0004,327.858,201,0,false
write,key0005,328.854,201,0,false
read,key0018,53.858,200,2997,false
write,key0026,306.920,201,0,false
read,key0040,63.771,200,2996,false
read,key0030,52.358,200,2991,true
read,key0016,52.340,200,3013,false
read,key0002,53.524,200,2985,false
write,key0049,306.387,201,0,false
write,key0025,305.788,201,0,false
read,key0012,52.673,200,3010,false
write,key0041,307.807,201,0,false
read,key0044,54.888,200,2976,false
read,key0043,51.761,200,2977,true
read,key0048,54.583,200,2998,false
read,key0002,52.461,200,2985,false
read,key0018,50.902,200,2997,false
read,key0008,52.321,200,2989,false
read,key0048,56.278,200,2998,false
read,key0000,57.683,200,3021,true
read,key0027,51.926,200,2977,true
write,key0013,306.690,201,0,false
write,key0049,303.474,201,0,false
write,key0032,306.257,201,0,false
write,key0013,304.164,201,0,false
read,key0011,52.027,200,2995,false
write,key0023,308.293,201,0,false
read,key0027,52.023,200,2977,true
read,key0036,52.437,200,2990,false
read,key0039,55.207,200,3002,true
write,key0035,306.299,201,0,false
write,key0043,305.236,201,0,false
write,key0008,307.488,201,0,false
write,key0004,308.532,201,0,false
write,key0047,308.460,201,0,false
write,key0032,308.805,201,0,false
read,key0044,51.724,200,2976,false
read,key0001,51.119,200,2983,false
read,key0027,51.846,200,2977,true
write,key0018,303.467,201,0,false
write,key0031,303.282,201,0,false
read,key0040,50.837,200,2996,false
read,key0023,51.637,200,2999,true
read,key0022,52.508,200,2964,false
write,key0031,307.455,201,0,false
write,key0033,306.281,201,0,false
read,key0005,50.581,200,2992,true
write,key0004,302.480,201,0,false
write,key0026,304.197,201,0,false
read,key0046,53.561,200,3017,true
read,key0047,54.885,200,3014,true
write,key0023,303.867,201,0,false
write,key0025,303.577,201,0,false
read,key0026,52.747,200,2993,true
read,key0009,51.936,200,3007,false
read,key0018,51.203,200,2997,true
write,key0040,306.069,201,0,false
write,key0017,302.183,201,0,false
read,key0015,55.512,200,3011,false
read,key0031,52.344,200,3018,true
write,key0020,302.633,201,0,false
write,key0011,303.930,201,0,false
write,key0014,306.829,201,0,false
